adjustment_id,ticket_id,trip_id,adjustment_type,amount,reason,created_at,currency
ADJ0005433,TK0013505,T0052111,refund,3.09,trip_status_issue,2026-04-11 06:03:52.989366523,USD
ADJ0005434,TK0013508,T0052373,refund,8.66,cancellation_issue,2026-05-31 07:34:26.799045243,USD
ADJ0005435,TK0013508,T0052373,appeasement_credit,6.01,service_recovery,2026-05-31 08:18:26.799045243,USD
ADJ0005436,TK0013509,T0052421,refund,3.36,payment_issue,2026-05-23 03:55:21.134539163,USD
ADJ0005437,TK0013514,T0052680,appeasement_credit,10.36,service_recovery,2026-06-24 23:08:32.126115433,USD
ADJ0005438,TK0013516,T0052737,appeasement_credit,12.61,service_recovery,2026-07-05 20:40:09.374011241,USD
ADJ0005439,TK0013519,T0052821,refund,1.73,vehicle_access_issue,2026-01-28 15:09:17.792461115,USD
ADJ0005440,TK0013520,T0052916,refund,9.88,safety_concern,2026-03-02 16:58:58.293572379,USD
ADJ0005441,TK0013521,T0053017,appeasement_credit,4.99,service_recovery,2026-05-17 06:38:31.047869861,USD
ADJ0005442,TK0013522,T0053061,refund,2.83,dropoff_issue,2026-06-23 07:31:47.209246107,USD
ADJ0005443,TK0013523,T0053322,refund,7.9,pickup_issue,2026-05-11 17:34:17.020034204,USD
ADJ0005444,TK0013525,T0053359,refund,19.44,cancellation_issue,2026-06-25 07:45:13.296381459,USD
ADJ0005445,TK0013527,T0053444,refund,8.85,vehicle_access_issue,2026-01-19 20:40:58.744663153,USD
ADJ0005446,TK0013527,T0053444,appeasement_credit,4.75,service_recovery,2026-01-19 21:15:58.744663153,USD
ADJ0005447,TK0013536,T0053975,refund,2.15,cancellation_issue,2026-06-21 23:39:57.908015547,USD
ADJ0005448,TK0013536,T0053975,appeasement_credit,18.43,service_recovery,2026-06-21 23:50:57.908015547,USD
ADJ0005449,TK0013537,T0053977,refund,3.98,payment_issue,2026-02-13 15:13:21.787226781,USD
ADJ0005450,TK0013538,T0054004,refund,4.26,other,2026-04-24 17:36:53.304070112,USD
ADJ0005451,TK0013542,T0054193,refund,1.07,trip_status_issue,2026-06-01 11:19:51.172098552,USD
ADJ0005452,TK0013546,T0054323,appeasement_credit,10.48,service_recovery,2026-03-02 08:59:48.315381681,USD
ADJ0005453,TK0013547,T0054507,appeasement_credit,19.95,service_recovery,2026-01-18 11:18:41.329227739,USD
ADJ0005454,TK0013549,T0054580,refund,3.74,payment_issue,2026-03-28 17:53:20.608978045,USD
ADJ0005455,TK0013551,T0054623,refund,6.08,cancellation_issue,2026-02-20 13:47:06.289611430,USD
ADJ0005456,TK0013552,T0054673,refund,1.7,pickup_issue,2026-02-10 10:17:23.786804317,USD
ADJ0005457,TK0013553,T0054697,refund,9.19,pickup_issue,2026-03-08 08:12:20.020151426,USD
ADJ0005458,TK0013553,T0054697,appeasement_credit,5.9,service_recovery,2026-03-08 08:06:20.020151426,USD
ADJ0005459,TK0013556,T0055078,appeasement_credit,10.33,service_recovery,2026-01-08 03:07:13.347651986,USD
ADJ0005460,TK0013558,T0055167,refund,5.94,vehicle_access_issue,2026-05-31 05:49:49.665898194,USD
ADJ0005461,TK0013558,T0055167,appeasement_credit,3.86,service_recovery,2026-05-31 05:59:49.665898194,USD
ADJ0005462,TK0013559,T0055170,appeasement_credit,11.63,service_recovery,2026-04-19 10:29:51.466497112,USD
ADJ0005463,TK0013560,T0055273,refund,8.24,dropoff_issue,2026-04-26 06:07:40.833647337,USD
ADJ0005464,TK0013562,T0055489,appeasement_credit,19.12,service_recovery,2026-06-10 18:24:20.571676215,USD
ADJ0005465,TK0013563,T0055663,refund,11.31,payment_issue,2026-03-24 02:04:53.653720408,USD
ADJ0005466,TK0013563,T0055663,appeasement_credit,13.35,service_recovery,2026-03-24 01:51:53.653720408,USD
ADJ0005467,TK0013565,T0055735,appeasement_credit,4.74,service_recovery,2026-01-16 14:41:13.995183671,USD
ADJ0005468,TK0013566,T0055752,refund,5.03,safety_concern,2026-06-13 21:38:35.662500996,USD
ADJ0005469,TK0013569,T0055798,appeasement_credit,15.15,service_recovery,2026-02-06 15:47:56.011954456,USD
ADJ0005470,TK0013574,T0056009,appeasement_credit,15.1,service_recovery,2026-04-25 10:45:01.631190468,USD
ADJ0005471,TK0013579,T0056333,appeasement_credit,19.97,service_recovery,2026-04-04 19:22:03.488040850,USD
ADJ0005472,TK0013580,T0056357,refund,10.64,route_issue,2026-04-26 00:57:01.023189475,USD
ADJ0005473,TK0013582,T0056439,appeasement_credit,10.98,service_recovery,2026-03-14 18:33:02.884850465,USD
ADJ0005474,TK0013585,T0056532,appeasement_credit,12.98,service_recovery,2026-02-03 22:44:16.405708285,USD
ADJ0005475,TK0013586,T0056541,appeasement_credit,6.07,service_recovery,2026-03-08 07:38:47.768146148,USD
ADJ0005476,TK0013589,T0056621,appeasement_credit,7.56,service_recovery,2026-02-02 01:28:56.129568971,USD
ADJ0005477,TK0013591,T0056667,refund,1.83,cancellation_issue,2026-07-07 23:09:04.815150272,USD
ADJ0005478,TK0013595,T0056763,appeasement_credit,13.72,service_recovery,2026-05-15 17:26:32.757940505,USD
ADJ0005479,TK0013596,T0056789,refund,17.63,trip_status_issue,2026-04-06 10:04:50.198658745,USD
ADJ0005480,TK0013598,T0057022,appeasement_credit,8.68,service_recovery,2026-03-04 07:41:22.697261018,USD
ADJ0005481,TK0013601,T0057219,appeasement_credit,10.04,service_recovery,2026-05-06 04:51:35.513894682,USD
ADJ0005482,TK0013602,T0057238,refund,2.08,safety_concern,2026-07-03 02:08:29.226345900,USD
ADJ0005483,TK0013604,T0057331,refund,3.02,safety_concern,2026-02-12 06:46:05.411975218,USD
ADJ0005484,TK0013604,T0057331,appeasement_credit,8.92,service_recovery,2026-02-12 07:14:05.411975218,USD
ADJ0005485,TK0013606,T0057397,refund,6.14,payment_issue,2026-06-06 19:30:13.271578282,USD
ADJ0005486,TK0013613,T0057698,refund,41.37,payment_issue,2026-01-19 12:59:53.306481211,USD
ADJ0005487,TK0013615,T0057777,refund,0.73,pickup_issue,2026-04-18 07:27:02.114698694,USD
ADJ0005488,TK0013616,T0057794,refund,2.2,pickup_issue,2026-04-24 10:04:19.909071674,USD
ADJ0005489,TK0013619,T0057886,refund,13.87,pickup_issue,2026-05-11 15:17:36.180995814,USD
ADJ0005490,TK0013619,T0057886,appeasement_credit,8.72,service_recovery,2026-05-11 15:53:36.180995814,USD
ADJ0005491,TK0013621,T0058033,refund,1.46,cancellation_issue,2026-03-02 13:02:12.518593071,USD
ADJ0005492,TK0013623,T0058237,refund,2.64,cancellation_issue,2026-05-01 04:59:36.631185305,USD
ADJ0005493,TK0013625,T0058432,refund,5.63,dropoff_issue,2026-04-10 20:48:44.234791562,USD
ADJ0005494,TK0013626,T0058434,refund,3.91,route_issue,2026-02-05 01:39:03.076082281,USD
ADJ0005495,TK0013627,T0058445,appeasement_credit,17.73,service_recovery,2026-02-03 14:23:03.480481149,USD
ADJ0005496,TK0013628,T0058448,refund,4.5,cancellation_issue,2026-03-11 00:27:35.396198402,USD
ADJ0005497,TK0013629,T0058452,appeasement_credit,10.29,service_recovery,2026-05-02 03:02:08.169119823,USD
ADJ0005498,TK0013630,T0058499,refund,2.8,safety_concern,2026-03-31 01:26:40.005709179,USD
ADJ0005499,TK0013631,T0058530,refund,2.58,trip_status_issue,2026-02-22 01:56:40.415718229,USD
ADJ0005500,TK0013632,T0058596,refund,2.68,lost_item,2026-04-13 09:29:22.294418068,USD
ADJ0005501,TK0013633,T0058735,appeasement_credit,8.44,service_recovery,2026-05-16 20:01:48.776081126,USD
ADJ0005502,TK0013635,T0058854,refund,1.31,cancellation_issue,2026-04-25 20:52:03.210923791,USD
ADJ0005503,TK0013637,T0059028,refund,16.34,cancellation_issue,2026-01-11 16:21:26.606472320,USD
ADJ0005504,TK0013642,T0059399,refund,11.05,trip_status_issue,2026-05-25 03:16:10.390788613,USD
ADJ0005505,TK0013645,T0059542,refund,8.44,route_issue,2026-01-27 10:51:23.320182077,USD
ADJ0005506,TK0013645,T0059542,appeasement_credit,6.36,service_recovery,2026-01-27 10:49:23.320182077,USD
ADJ0005507,TK0013646,T0059611,refund,6.39,vehicle_access_issue,2026-02-04 15:39:28.393333993,USD
ADJ0005508,TK0013650,T0059811,refund,12.83,trip_status_issue,2026-06-17 11:07:54.057157580,USD
ADJ0005509,TK0013651,T0059820,appeasement_credit,9.88,service_recovery,2026-03-11 09:20:54.841152670,USD
ADJ0005510,TK0013652,T0059882,appeasement_credit,5.2,service_recovery,2026-06-11 10:19:10.179000304,USD
ADJ0005511,TK0013655,T0059990,appeasement_credit,19.47,service_recovery,2026-03-29 04:42:56.758905395,USD
ADJ0005512,TK0013659,T0060284,appeasement_credit,6.61,service_recovery,2026-03-22 13:41:46.304652208,USD
ADJ0005513,TK0013660,T0060306,refund,3.67,pickup_issue,2026-05-10 23:23:18.274555616,USD
ADJ0005514,TK0013665,T0060697,refund,10.75,payment_issue,2026-06-11 23:02:47.823036994,USD
ADJ0005515,TK0013666,T0060723,refund,6.26,trip_status_issue,2026-06-19 13:59:59.369241585,USD
ADJ0005516,TK0013672,T0060957,refund,18.2,cancellation_issue,2026-06-06 06:15:47.723211086,USD
ADJ0005517,TK0013673,T0060982,refund,1.3,trip_status_issue,2026-02-06 04:26:00.839007675,USD
ADJ0005518,TK0013675,T0061070,appeasement_credit,15.29,service_recovery,2026-03-28 07:52:15.543393476,USD
ADJ0005519,TK0013676,T0061131,refund,5.12,trip_status_issue,2026-02-09 00:30:44.288637754,USD
ADJ0005520,TK0013676,T0061131,appeasement_credit,17.25,service_recovery,2026-02-09 00:17:44.288637754,USD
ADJ0005521,TK0013677,T0061151,refund,16.73,dropoff_issue,2026-05-17 05:25:27.669292397,USD
ADJ0005522,TK0013680,T0061244,refund,5.72,pickup_issue,2026-02-23 13:55:12.672659736,USD
ADJ0005523,TK0013680,T0061244,appeasement_credit,14.81,service_recovery,2026-02-23 14:39:12.672659736,USD
ADJ0005524,TK0013681,T0061248,appeasement_credit,11.89,service_recovery,2026-03-28 21:45:54.719233673,USD
ADJ0005525,TK0013685,T0061364,refund,3.29,payment_issue,2026-04-30 01:25:32.286442793,USD
ADJ0005526,TK0013691,T0061895,appeasement_credit,8.83,service_recovery,2026-06-18 10:33:00.835970318,USD
ADJ0005527,TK0013692,T0061963,refund,3.96,vehicle_access_issue,2026-04-11 12:34:48.807176714,USD
ADJ0005528,TK0013696,T0062140,appeasement_credit,5.13,service_recovery,2026-01-27 05:22:56.876572529,USD
ADJ0005529,TK0013698,T0062248,refund,2.84,cancellation_issue,2026-04-03 10:01:08.338779920,USD
ADJ0005530,TK0013698,T0062248,appeasement_credit,7.35,service_recovery,2026-04-03 09:14:08.338779920,USD
ADJ0005531,TK0013699,T0062255,refund,4.53,cancellation_issue,2026-02-21 04:42:24.631274429,USD
ADJ0005532,TK0013699,T0062255,appeasement_credit,19.02,service_recovery,2026-02-21 04:48:24.631274429,USD
ADJ0005533,TK0013703,T0062491,refund,4.88,dropoff_issue,2026-02-14 00:46:46.064170463,USD
ADJ0005534,TK0013707,T0062901,refund,3.94,pickup_issue,2026-07-01 17:58:48.965637954,USD
ADJ0005535,TK0013707,T0062901,appeasement_credit,18.57,service_recovery,2026-07-01 18:38:48.965637954,USD
ADJ0005536,TK0013709,T0062973,appeasement_credit,14.4,service_recovery,2026-04-24 13:54:56.534772608,USD
ADJ0005537,TK0013713,T0063256,refund,2.31,trip_status_issue,2026-03-18 06:56:44.829616139,USD
ADJ0005538,TK0013713,T0063256,appeasement_credit,4.76,service_recovery,2026-03-18 06:36:44.829616139,USD
ADJ0005539,TK0013716,T0063422,refund,6.15,other,2026-03-22 09:19:42.537218487,USD
ADJ0005540,TK0013719,T0063587,refund,8.18,safety_concern,2026-06-23 13:23:14.954233524,USD
ADJ0005541,TK0013721,T0063648,refund,6.19,vehicle_access_issue,2026-07-02 08:06:01.528023337,USD
ADJ0005542,TK0013722,T0063654,appeasement_credit,18.02,service_recovery,2026-01-23 00:09:12.802794945,USD
ADJ0005543,TK0013726,T0064015,refund,18.49,payment_issue,2026-05-15 22:24:37.339128827,USD
ADJ0005544,TK0013730,T0064278,refund,6.99,safety_concern,2026-02-13 15:19:20.221152022,USD
ADJ0005545,TK0013731,T0064298,refund,9.56,vehicle_access_issue,2026-02-23 01:20:47.157748392,USD
ADJ0005546,TK0013731,T0064298,appeasement_credit,14.81,service_recovery,2026-02-23 01:42:47.157748392,USD
ADJ0005547,TK0013733,T0064327,refund,2.2,safety_concern,2026-06-13 02:57:33.209188300,USD
ADJ0005548,TK0013735,T0064376,appeasement_credit,3.52,service_recovery,2026-02-02 11:33:17.188355086,USD
ADJ0005549,TK0013737,T0064419,refund,5.85,safety_concern,2026-05-16 08:55:44.070535419,USD
ADJ0005550,TK0013739,T0064659,refund,2.85,dropoff_issue,2026-04-22 16:28:58.134940094,USD
ADJ0005551,TK0013740,T0064664,appeasement_credit,16.54,service_recovery,2026-03-10 16:25:08.872111053,USD
ADJ0005552,TK0013741,T0064671,appeasement_credit,11.1,service_recovery,2026-04-20 10:17:44.473983566,USD
ADJ0005553,TK0013742,T0064685,appeasement_credit,15.81,service_recovery,2026-02-24 07:36:37.606559048,USD
ADJ0005554,TK0013743,T0064711,refund,4.82,dropoff_issue,2026-02-14 13:29:28.775226205,USD
ADJ0005555,TK0013744,T0064745,refund,4.43,payment_issue,2026-02-08 06:18:37.280799754,USD
ADJ0005556,TK0013745,T0064753,appeasement_credit,6.26,service_recovery,2026-01-27 19:36:31.320936033,USD
ADJ0005557,TK0013748,T0065081,refund,2.6,cancellation_issue,2026-02-15 11:48:16.112253262,USD
ADJ0005558,TK0013749,T0065105,refund,2.56,payment_issue,2026-02-15 17:46:49.827383118,USD
ADJ0005559,TK0013750,T0065389,refund,10.71,pickup_issue,2026-04-19 01:20:30.567014741,USD
ADJ0005560,TK0013752,T0065480,refund,2.07,trip_status_issue,2026-03-14 20:30:48.727346280,USD
ADJ0005561,TK0013753,T0065493,refund,12.29,payment_issue,2026-01-05 03:41:39.537514221,USD
ADJ0005562,TK0013755,T0065537,refund,11.57,payment_issue,2026-01-20 06:16:47.024898231,USD
ADJ0005563,TK0013755,T0065537,appeasement_credit,14.96,service_recovery,2026-01-20 06:19:47.024898231,USD
ADJ0005564,TK0013758,T0065711,refund,1.62,trip_status_issue,2026-05-11 21:27:31.607922928,USD
ADJ0005565,TK0013760,T0065872,appeasement_credit,12.87,service_recovery,2026-02-28 13:10:52.680019265,USD
ADJ0005566,TK0013761,T0066134,appeasement_credit,19.26,service_recovery,2026-01-12 16:31:26.289694647,USD
ADJ0005567,TK0013762,T0066154,refund,10.56,route_issue,2026-05-26 21:28:55.418339952,USD
ADJ0005568,TK0013763,T0066162,refund,1.76,trip_status_issue,2026-04-10 16:01:05.060050854,USD
ADJ0005569,TK0013764,T0066169,refund,2.27,safety_concern,2026-02-22 12:21:59.837010458,USD
ADJ0005570,TK0013764,T0066169,appeasement_credit,19.94,service_recovery,2026-02-22 11:39:59.837010458,USD
ADJ0005571,TK0013768,T0066502,refund,1.96,safety_concern,2026-06-30 04:01:17.954023669,USD
ADJ0005572,TK0013770,T0066541,refund,1.38,safety_concern,2026-06-27 00:09:32.270320098,USD
ADJ0005573,TK0013770,T0066541,appeasement_credit,3.41,service_recovery,2026-06-26 23:49:32.270320098,USD
ADJ0005574,TK0013775,T0067072,appeasement_credit,15.4,service_recovery,2026-06-29 01:39:21.251006918,USD
ADJ0005575,TK0013776,T0067253,appeasement_credit,13.61,service_recovery,2026-03-08 20:12:28.454466342,USD
ADJ0005576,TK0013780,T0067935,refund,3.32,payment_issue,2026-03-03 13:40:54.674293046,USD
ADJ0005577,TK0013783,T0068142,refund,8.72,cancellation_issue,2026-02-13 04:53:44.535626117,USD
ADJ0005578,TK0013784,T0068226,refund,3.71,payment_issue,2026-04-06 07:12:16.099772549,USD
ADJ0005579,TK0013790,T0068447,refund,5.18,vehicle_access_issue,2026-05-18 19:04:14.677526081,USD
ADJ0005580,TK0013791,T0068510,appeasement_credit,9.7,service_recovery,2026-03-04 02:55:47.196493755,USD
ADJ0005581,TK0013793,T0068560,refund,2.24,payment_issue,2026-02-22 13:51:55.056678639,USD
ADJ0005582,TK0013797,T0068928,refund,6.54,trip_status_issue,2026-05-24 10:33:21.975013337,USD
ADJ0005583,TK0013798,T0068955,refund,2.18,cancellation_issue,2026-03-10 04:20:40.488211299,USD
ADJ0005584,TK0013799,T0068972,appeasement_credit,12.08,service_recovery,2026-02-01 16:33:48.212233478,USD
ADJ0005585,TK0013800,T0068979,refund,6.51,safety_concern,2026-01-23 07:13:52.483506973,USD
ADJ0005586,TK0013801,T0068983,appeasement_credit,3.91,service_recovery,2026-03-12 11:06:46.940409808,USD
ADJ0005587,TK0013802,T0069032,appeasement_credit,18.29,service_recovery,2026-06-21 00:38:33.638109606,USD
ADJ0005588,TK0013806,T0069180,appeasement_credit,5.34,service_recovery,2026-02-15 23:51:11.649028115,USD
ADJ0005589,TK0013807,T0069219,refund,9.47,trip_status_issue,2026-05-17 06:17:11.788509163,USD
ADJ0005590,TK0013808,T0069247,appeasement_credit,16.4,service_recovery,2026-04-20 11:34:10.639233601,USD
ADJ0005591,TK0013809,T0069257,appeasement_credit,13.06,service_recovery,2026-03-28 00:19:57.694224630,USD
ADJ0005592,TK0013810,T0069289,appeasement_credit,12.1,service_recovery,2026-03-06 06:28:02.993477754,USD
ADJ0005593,TK0013818,T0069714,refund,10.02,trip_status_issue,2026-02-25 15:44:25.104464855,USD
ADJ0005594,TK0013818,T0069714,appeasement_credit,7.65,service_recovery,2026-02-25 16:39:25.104464855,USD
ADJ0005595,TK0013819,T0069796,refund,7.93,pickup_issue,2026-02-25 18:05:34.451095432,USD
ADJ0005596,TK0013827,T0070237,refund,5.31,route_issue,2026-06-10 12:17:06.347066110,USD
ADJ0005597,TK0013828,T0070261,refund,3.48,cancellation_issue,2026-02-04 05:11:10.307942102,USD
ADJ0005598,TK0013829,T0070304,refund,7.82,payment_issue,2026-06-01 07:03:19.637614988,USD
ADJ0005599,TK0013833,T0070501,refund,3.61,trip_status_issue,2026-01-06 12:10:02.292793053,USD
ADJ0005600,TK0013833,T0070501,appeasement_credit,18.47,service_recovery,2026-01-06 12:07:02.292793053,USD
ADJ0005601,TK0013838,T0070720,appeasement_credit,5.9,service_recovery,2026-03-14 14:41:01.074678473,USD
ADJ0005602,TK0013840,T0070771,refund,2.87,cancellation_issue,2026-02-28 03:15:05.860294975,USD
ADJ0005603,TK0013840,T0070771,appeasement_credit,4.49,service_recovery,2026-02-28 03:49:05.860294975,USD
ADJ0005604,TK0013843,T0070928,refund,6.12,route_issue,2026-02-09 09:31:20.427858224,USD
ADJ0005605,TK0013847,T0071012,refund,2.5,safety_concern,2026-06-13 09:53:19.160827620,USD
ADJ0005606,TK0013847,T0071012,appeasement_credit,3.72,service_recovery,2026-06-13 09:59:19.160827620,USD
ADJ0005607,TK0013849,T0071076,refund,1.77,dropoff_issue,2026-02-04 06:52:23.455048122,USD
ADJ0005608,TK0013850,T0071080,appeasement_credit,14.16,service_recovery,2026-06-13 05:35:35.456938393,USD
ADJ0005609,TK0013851,T0071082,refund,9.32,trip_status_issue,2026-06-22 10:37:39.312048708,USD
ADJ0005610,TK0013853,T0071171,refund,1.96,safety_concern,2026-05-08 06:46:37.584141448,USD
ADJ0005611,TK0013854,T0071531,refund,9.19,pickup_issue,2026-04-02 17:45:42.650516346,USD
ADJ0005612,TK0013854,T0071531,appeasement_credit,13.96,service_recovery,2026-04-02 17:33:42.650516346,USD
ADJ0005613,TK0013858,T0071948,refund,6.32,trip_status_issue,2026-05-28 14:19:18.907488351,USD
ADJ0005614,TK0013860,T0071996,refund,1.85,trip_status_issue,2026-05-21 12:32:39.718012542,USD
ADJ0005615,TK0013860,T0071996,appeasement_credit,18.84,service_recovery,2026-05-21 12:48:39.718012542,USD
ADJ0005616,TK0013864,T0072410,refund,2.28,cancellation_issue,2026-02-28 17:48:58.631109004,USD
ADJ0005617,TK0013865,T0072447,refund,23.62,trip_status_issue,2026-04-17 18:25:26.606337842,USD
ADJ0005618,TK0013866,T0072466,refund,3.37,trip_status_issue,2026-06-01 18:17:15.224128350,USD
ADJ0005619,TK0013868,T0072488,appeasement_credit,17.15,service_recovery,2026-03-08 14:45:54.619033556,USD
ADJ0005620,TK0013869,T0072571,refund,9.46,pickup_issue,2026-05-18 09:49:53.371200982,USD
ADJ0005621,TK0013870,T0072655,refund,4.64,trip_status_issue,2026-01-19 16:55:58.961816852,USD
ADJ0005622,TK0013872,T0072842,refund,9.4,cancellation_issue,2026-05-22 08:37:32.053374472,USD
ADJ0005623,TK0013879,T0073112,appeasement_credit,17.75,service_recovery,2026-06-08 08:38:42.501079132,USD
ADJ0005624,TK0013883,T0073566,refund,10.51,dropoff_issue,2026-06-29 19:38:36.257945177,USD
ADJ0005625,TK0013883,T0073566,appeasement_credit,17.81,service_recovery,2026-06-29 20:14:36.257945177,USD
ADJ0005626,TK0013884,T0073673,refund,7.37,vehicle_access_issue,2026-06-30 23:05:58.638311072,USD
ADJ0005627,TK0013886,T0073816,refund,6.47,cancellation_issue,2026-02-21 07:22:11.601147711,USD
ADJ0005628,TK0013888,T0073878,refund,5.1,pickup_issue,2026-02-21 08:41:28.153266121,USD
ADJ0005629,TK0013888,T0073878,appeasement_credit,4.65,service_recovery,2026-02-21 09:28:28.153266121,USD
ADJ0005630,TK0013890,T0073946,appeasement_credit,4.9,service_recovery,2026-01-30 21:33:35.198231317,USD
ADJ0005631,TK0013891,T0073992,appeasement_credit,8.51,service_recovery,2026-01-11 01:40:57.812408642,USD
ADJ0005632,TK0013892,T0073996,refund,6.84,pickup_issue,2026-04-19 02:41:57.684469358,USD
ADJ0005633,TK0013893,T0074005,refund,5.87,dropoff_issue,2026-04-20 21:01:46.142901968,USD
ADJ0005634,TK0013894,T0074058,refund,7.03,trip_status_issue,2026-02-09 03:36:05.845023476,USD
ADJ0005635,TK0013896,T0074154,refund,7.57,cancellation_issue,2026-04-02 23:47:53.397142036,USD
ADJ0005636,TK0013896,T0074154,appeasement_credit,8.89,service_recovery,2026-04-03 00:20:53.397142036,USD
ADJ0005637,TK0013897,T0074158,appeasement_credit,7.51,service_recovery,2026-04-11 12:54:37.426004074,USD
ADJ0005638,TK0013898,T0074164,refund,11.62,trip_status_issue,2026-01-30 23:33:31.312692160,USD
ADJ0005639,TK0013898,T0074164,appeasement_credit,17.7,service_recovery,2026-01-30 23:57:31.312692160,USD
ADJ0005640,TK0013902,T0074299,appeasement_credit,9.56,service_recovery,2026-03-19 04:46:04.514782116,USD
ADJ0005641,TK0013903,T0074306,refund,3.23,cancellation_issue,2026-01-25 16:19:14.499867864,USD
ADJ0005642,TK0013905,T0074466,refund,6.7,trip_status_issue,2026-02-12 18:17:22.246419803,USD
ADJ0005643,TK0013905,T0074466,appeasement_credit,9.57,service_recovery,2026-02-12 18:56:22.246419803,USD
ADJ0005644,TK0013906,T0074498,appeasement_credit,12.37,service_recovery,2026-01-18 01:38:32.356863451,USD
ADJ0005645,TK0013907,T0074526,appeasement_credit,5.62,service_recovery,2026-04-13 20:26:04.903655844,USD
ADJ0005646,TK0013908,T0074603,refund,3.03,safety_concern,2026-05-15 03:20:06.831076122,USD
ADJ0005647,TK0013909,T0074666,refund,6.47,lost_item,2026-04-04 21:11:14.429641759,USD
ADJ0005648,TK0013909,T0074666,appeasement_credit,11.88,service_recovery,2026-04-04 21:54:14.429641759,USD
ADJ0005649,TK0013912,T0074733,refund,1.4,pickup_issue,2026-03-10 03:54:14.192807904,USD
ADJ0005650,TK0013913,T0074854,refund,18.67,payment_issue,2026-02-11 11:43:39.033673237,USD
ADJ0005651,TK0013913,T0074854,appeasement_credit,14.11,service_recovery,2026-02-11 12:42:39.033673237,USD
ADJ0005652,TK0013915,T0074917,appeasement_credit,11.59,service_recovery,2026-05-21 20:22:38.309562118,USD
ADJ0005653,TK0013916,T0074995,refund,2.41,other,2026-01-11 15:33:51.190936438,USD
ADJ0005654,TK0013916,T0074995,appeasement_credit,19.89,service_recovery,2026-01-11 15:00:51.190936438,USD
ADJ0005655,TK0013918,T0075028,refund,13.79,payment_issue,2026-04-30 10:17:07.002376669,USD
ADJ0005656,TK0013918,T0075028,appeasement_credit,3.35,service_recovery,2026-04-30 10:29:07.002376669,USD
ADJ0005657,TK0013919,T0075060,refund,13.14,cancellation_issue,2026-01-15 14:54:56.670334050,USD
ADJ0005658,TK0013919,T0075060,appeasement_credit,5.18,service_recovery,2026-01-15 14:31:56.670334050,USD
ADJ0005659,TK0013924,T0075327,refund,8.59,pickup_issue,2026-03-10 11:35:25.156666925,USD
ADJ0005660,TK0013924,T0075327,appeasement_credit,4.09,service_recovery,2026-03-10 11:31:25.156666925,USD
ADJ0005661,TK0013925,T0075422,refund,3.37,trip_status_issue,2026-03-12 23:12:48.275201719,USD
ADJ0005662,TK0013926,T0075453,refund,4.78,trip_status_issue,2026-04-24 22:59:44.048949693,USD
ADJ0005663,TK0013931,T0075591,refund,4.75,pickup_issue,2026-01-27 09:49:05.353999634,USD
ADJ0005664,TK0013936,T0076197,refund,2.85,other,2026-06-10 16:37:17.740612769,USD
ADJ0005665,TK0013938,T0076482,appeasement_credit,4.03,service_recovery,2026-02-16 06:04:40.557127600,USD
ADJ0005666,TK0013941,T0076800,refund,6.64,pickup_issue,2026-04-20 04:06:30.102475879,USD
ADJ0005667,TK0013942,T0076813,refund,4.42,trip_status_issue,2026-03-10 19:10:30.754897748,USD
ADJ0005668,TK0013946,T0077095,refund,5.61,safety_concern,2026-05-07 01:33:48.955682792,USD
ADJ0005669,TK0013947,T0077100,refund,5.89,pickup_issue,2026-06-15 21:22:31.455787907,USD
ADJ0005670,TK0013948,T0077116,refund,3.3,payment_issue,2026-04-17 13:58:23.133906410,USD
ADJ0005671,TK0013948,T0077116,appeasement_credit,9.91,service_recovery,2026-04-17 14:31:23.133906410,USD
ADJ0005672,TK0013949,T0077151,refund,21.58,cancellation_issue,2026-05-11 16:24:44.808982471,USD
ADJ0005673,TK0013949,T0077151,appeasement_credit,6.18,service_recovery,2026-05-11 17:27:44.808982471,USD
ADJ0005674,TK0013950,T0077154,refund,10.33,safety_concern,2026-03-09 15:10:41.579514198,USD
ADJ0005675,TK0013951,T0077280,appeasement_credit,14.75,service_recovery,2026-05-16 10:31:07.368677907,USD
ADJ0005676,TK0013952,T0077381,appeasement_credit,18.62,service_recovery,2026-06-11 10:49:54.349689704,USD
ADJ0005677,TK0013955,T0077672,refund,2.56,trip_status_issue,2026-02-24 15:49:20.865390578,USD
ADJ0005678,TK0013960,T0078061,refund,7.94,trip_status_issue,2026-06-23 13:36:46.859735104,USD
ADJ0005679,TK0013961,T0078065,appeasement_credit,16.82,service_recovery,2026-01-23 19:03:24.259971986,USD
ADJ0005680,TK0013963,T0078079,refund,11.76,pickup_issue,2026-07-06 08:54:52.351868309,USD
ADJ0005681,TK0013965,T0078114,appeasement_credit,17.18,service_recovery,2026-03-18 12:03:12.670101888,USD
ADJ0005682,TK0013966,T0078172,refund,6.18,cancellation_issue,2026-03-11 19:43:26.330015740,USD
ADJ0005683,TK0013968,T0078284,refund,6.74,trip_status_issue,2026-05-20 22:46:00.583643132,USD
ADJ0005684,TK0013968,T0078284,appeasement_credit,5.14,service_recovery,2026-05-20 23:02:00.583643132,USD
ADJ0005685,TK0013972,T0078695,refund,2.03,route_issue,2026-03-03 06:27:53.042065619,USD
ADJ0005686,TK0013975,T0078814,appeasement_credit,9.79,service_recovery,2026-04-16 04:29:10.165565506,USD
ADJ0005687,TK0013981,T0079208,refund,1.99,trip_status_issue,2026-03-30 17:20:50.183471490,USD
