assignment_id,ticket_id,experiment_name,experiment_group,assigned_at,eligibility_flag
EXP000951,TK0006705,AV_Guided_Support_v1,Control,2026-06-25 16:46:40,True
EXP000952,TK0006712,AV_Guided_Support_v1,Treatment,2026-06-22 23:53:47,True
EXP000953,TK0006714,AV_Guided_Support_v1,Treatment,2026-04-24 02:36:30,True
EXP000954,TK0006716,AV_Guided_Support_v1,Control,2026-05-21 03:54:41,True
EXP000955,TK0006718,AV_Guided_Support_v1,Treatment,2026-04-06 22:30:25,True
EXP000956,TK0006735,AV_Guided_Support_v1,Control,2026-04-14 21:54:37,True
EXP000957,TK0006737,AV_Guided_Support_v1,Treatment,2026-06-29 23:22:01,True
EXP000958,TK0006738,AV_Guided_Support_v1,Control,2026-06-20 03:10:56,True
EXP000959,TK0006754,AV_Guided_Support_v1,Control,2026-04-01 03:04:21,True
EXP000960,TK0006769,AV_Guided_Support_v1,Treatment,2026-04-27 19:31:51,True
EXP000961,TK0006773,AV_Guided_Support_v1,Control,2026-06-28 15:27:15,True
EXP000962,TK0006785,AV_Guided_Support_v1,Control,2026-06-23 10:32:50,True
EXP000963,TK0006791,AV_Guided_Support_v1,Control,2026-05-15 06:34:04,True
EXP000964,TK0006793,AV_Guided_Support_v1,Treatment,2026-04-13 21:11:43,True
EXP000965,TK0006794,AV_Guided_Support_v1,Treatment,2026-05-03 02:02:03,True
EXP000966,TK0006798,AV_Guided_Support_v1,Treatment,2026-04-21 13:25:12,True
EXP000967,TK0006806,AV_Guided_Support_v1,Control,2026-06-21 08:02:53,True
EXP000968,TK0006808,AV_Guided_Support_v1,Treatment,2026-06-13 10:31:57,True
EXP000969,TK0006809,AV_Guided_Support_v1,Control,2026-04-17 07:28:26,True
EXP000970,TK0006849,AV_Guided_Support_v1,Control,2026-06-10 22:57:30,True
EXP000971,TK0006851,AV_Guided_Support_v1,Treatment,2026-04-04 02:02:12,True
EXP000972,TK0006860,AV_Guided_Support_v1,Control,2026-05-31 21:37:40,True
EXP000973,TK0006862,AV_Guided_Support_v1,Treatment,2026-05-28 19:25:11,True
EXP000974,TK0006863,AV_Guided_Support_v1,Treatment,2026-04-20 23:43:42,True
EXP000975,TK0006867,AV_Guided_Support_v1,Treatment,2026-05-17 18:36:01,True
EXP000976,TK0006871,AV_Guided_Support_v1,Control,2026-05-16 02:44:30,True
EXP000977,TK0006874,AV_Guided_Support_v1,Treatment,2026-05-17 03:45:02,True
EXP000978,TK0006887,AV_Guided_Support_v1,Treatment,2026-04-12 21:14:32,True
EXP000979,TK0006895,AV_Guided_Support_v1,Control,2026-06-14 13:37:27,True
EXP000980,TK0006903,AV_Guided_Support_v1,Treatment,2026-04-03 05:17:50,True
EXP000981,TK0006905,AV_Guided_Support_v1,Treatment,2026-05-02 01:40:01,True
EXP000982,TK0006914,AV_Guided_Support_v1,Treatment,2026-04-03 06:07:06,True
EXP000983,TK0006916,AV_Guided_Support_v1,Control,2026-04-24 20:22:12,True
EXP000984,TK0006917,AV_Guided_Support_v1,Control,2026-05-30 11:40:32,True
EXP000985,TK0006920,AV_Guided_Support_v1,Treatment,2026-05-18 17:43:28,True
EXP000986,TK0006929,AV_Guided_Support_v1,Control,2026-05-19 11:13:27,True
EXP000987,TK0006936,AV_Guided_Support_v1,Control,2026-06-11 16:30:20,True
EXP000988,TK0006941,AV_Guided_Support_v1,Control,2026-06-21 15:17:13,True
EXP000989,TK0006955,AV_Guided_Support_v1,Control,2026-05-24 04:02:30,True
EXP000990,TK0006960,AV_Guided_Support_v1,Control,2026-04-12 05:38:06,True
EXP000991,TK0006961,AV_Guided_Support_v1,Control,2026-04-12 02:14:06,True
EXP000992,TK0006962,AV_Guided_Support_v1,Control,2026-06-25 23:06:53,True
EXP000993,TK0006965,AV_Guided_Support_v1,Control,2026-04-23 05:40:31,True
EXP000994,TK0006988,AV_Guided_Support_v1,Control,2026-06-13 01:11:38,True
EXP000995,TK0007007,AV_Guided_Support_v1,Control,2026-06-04 15:25:51,True
EXP000996,TK0007008,AV_Guided_Support_v1,Treatment,2026-04-30 00:11:39,True
EXP000997,TK0007022,AV_Guided_Support_v1,Treatment,2026-04-07 15:23:18,True
EXP000998,TK0007027,AV_Guided_Support_v1,Control,2026-05-28 19:45:54,True
EXP000999,TK0007028,AV_Guided_Support_v1,Treatment,2026-06-23 08:08:00,True
EXP001000,TK0007048,AV_Guided_Support_v1,Treatment,2026-04-08 16:45:47,True
EXP001001,TK0007050,AV_Guided_Support_v1,Treatment,2026-05-28 13:53:25,True
EXP001002,TK0007057,AV_Guided_Support_v1,Treatment,2026-04-17 17:31:18,True
EXP001003,TK0007058,AV_Guided_Support_v1,Treatment,2026-05-30 22:45:07,True
EXP001004,TK0007065,AV_Guided_Support_v1,Control,2026-05-20 00:32:05,True
EXP001005,TK0007068,AV_Guided_Support_v1,Treatment,2026-04-04 04:19:57,True
EXP001006,TK0007078,AV_Guided_Support_v1,Control,2026-04-16 05:37:53,True
EXP001007,TK0007111,AV_Guided_Support_v1,Treatment,2026-06-20 14:30:00,True
EXP001008,TK0007112,AV_Guided_Support_v1,Control,2026-04-10 09:04:44,True
EXP001009,TK0007120,AV_Guided_Support_v1,Treatment,2026-06-15 00:49:08,True
EXP001010,TK0007134,AV_Guided_Support_v1,Treatment,2026-06-29 23:04:18,True
EXP001011,TK0007136,AV_Guided_Support_v1,Treatment,2026-04-12 20:25:15,True
EXP001012,TK0007149,AV_Guided_Support_v1,Treatment,2026-04-18 05:50:44,True
EXP001013,TK0007171,AV_Guided_Support_v1,Control,2026-06-21 00:58:09,True
EXP001014,TK0007178,AV_Guided_Support_v1,Control,2026-04-28 16:34:37,True
EXP001015,TK0007180,AV_Guided_Support_v1,Treatment,2026-06-24 10:06:58,True
EXP001016,TK0007195,AV_Guided_Support_v1,Control,2026-06-27 20:51:09,True
EXP001017,TK0007196,AV_Guided_Support_v1,Control,2026-04-19 11:50:57,True
EXP001018,TK0007197,AV_Guided_Support_v1,Control,2026-05-25 08:36:01,True
EXP001019,TK0007217,AV_Guided_Support_v1,Treatment,2026-05-15 21:48:49,True
EXP001020,TK0007222,AV_Guided_Support_v1,Treatment,2026-04-17 10:09:59,True
EXP001021,TK0007231,AV_Guided_Support_v1,Control,2026-04-08 18:40:54,True
EXP001022,TK0007235,AV_Guided_Support_v1,Treatment,2026-05-08 18:26:05,True
EXP001023,TK0007252,AV_Guided_Support_v1,Control,2026-06-22 19:52:11,True
EXP001024,TK0007266,AV_Guided_Support_v1,Treatment,2026-04-25 21:37:26,True
EXP001025,TK0007269,AV_Guided_Support_v1,Control,2026-05-15 13:59:33,True
EXP001026,TK0007272,AV_Guided_Support_v1,Control,2026-04-26 09:03:49,True
EXP001027,TK0007273,AV_Guided_Support_v1,Treatment,2026-05-30 04:30:42,True
EXP001028,TK0007282,AV_Guided_Support_v1,Treatment,2026-04-24 18:29:44,True
EXP001029,TK0007284,AV_Guided_Support_v1,Control,2026-05-05 02:10:40,True
EXP001030,TK0007285,AV_Guided_Support_v1,Treatment,2026-04-10 15:40:02,True
EXP001031,TK0007287,AV_Guided_Support_v1,Control,2026-06-12 02:43:00,True
EXP001032,TK0007306,AV_Guided_Support_v1,Control,2026-05-21 15:42:43,True
EXP001033,TK0007310,AV_Guided_Support_v1,Treatment,2026-04-15 15:05:56,True
EXP001034,TK0007317,AV_Guided_Support_v1,Treatment,2026-06-17 06:42:02,True
EXP001035,TK0007321,AV_Guided_Support_v1,Control,2026-04-28 18:25:13,True
EXP001036,TK0007332,AV_Guided_Support_v1,Control,2026-06-13 13:15:23,True
EXP001037,TK0007334,AV_Guided_Support_v1,Control,2026-06-22 20:31:04,True
EXP001038,TK0007348,AV_Guided_Support_v1,Control,2026-04-13 14:57:14,True
EXP001039,TK0007350,AV_Guided_Support_v1,Treatment,2026-06-10 05:16:11,True
EXP001040,TK0007360,AV_Guided_Support_v1,Control,2026-04-25 18:13:58,True
EXP001041,TK0007364,AV_Guided_Support_v1,Treatment,2026-05-21 07:23:16,True
EXP001042,TK0007371,AV_Guided_Support_v1,Treatment,2026-04-02 03:31:19,True
EXP001043,TK0007376,AV_Guided_Support_v1,Control,2026-04-29 18:51:42,True
EXP001044,TK0007382,AV_Guided_Support_v1,Treatment,2026-04-29 13:19:09,True
EXP001045,TK0007386,AV_Guided_Support_v1,Control,2026-05-03 13:10:08,True
EXP001046,TK0007392,AV_Guided_Support_v1,Treatment,2026-06-22 20:28:14,True
EXP001047,TK0007394,AV_Guided_Support_v1,Control,2026-05-29 00:35:05,True
EXP001048,TK0007403,AV_Guided_Support_v1,Control,2026-05-30 02:01:52,True
EXP001049,TK0007413,AV_Guided_Support_v1,Control,2026-04-25 18:45:15,True
EXP001050,TK0007416,AV_Guided_Support_v1,Control,2026-05-21 21:52:55,True
EXP001051,TK0007417,AV_Guided_Support_v1,Treatment,2026-06-12 05:51:57,True
EXP001052,TK0007426,AV_Guided_Support_v1,Control,2026-05-17 14:00:11,True
EXP001053,TK0007444,AV_Guided_Support_v1,Control,2026-05-15 23:38:45,True
EXP001054,TK0007453,AV_Guided_Support_v1,Control,2026-04-25 19:28:43,True
EXP001055,TK0007483,AV_Guided_Support_v1,Treatment,2026-06-14 18:10:56,True
EXP001056,TK0007490,AV_Guided_Support_v1,Treatment,2026-04-25 04:44:50,True
EXP001057,TK0007496,AV_Guided_Support_v1,Treatment,2026-06-18 05:43:40,True
EXP001058,TK0007498,AV_Guided_Support_v1,Treatment,2026-04-28 22:09:20,True
EXP001059,TK0007499,AV_Guided_Support_v1,Treatment,2026-04-23 07:40:59,True
EXP001060,TK0007519,AV_Guided_Support_v1,Treatment,2026-05-25 05:01:34,True
EXP001061,TK0007523,AV_Guided_Support_v1,Control,2026-06-14 19:08:54,True
EXP001062,TK0007545,AV_Guided_Support_v1,Control,2026-06-06 13:25:43,True
EXP001063,TK0007549,AV_Guided_Support_v1,Control,2026-06-14 13:25:26,True
EXP001064,TK0007565,AV_Guided_Support_v1,Control,2026-06-10 10:57:02,True
EXP001065,TK0007568,AV_Guided_Support_v1,Control,2026-04-13 03:24:21,True
EXP001066,TK0007575,AV_Guided_Support_v1,Treatment,2026-06-05 13:31:19,True
EXP001067,TK0007590,AV_Guided_Support_v1,Treatment,2026-05-06 23:35:17,True
EXP001068,TK0007596,AV_Guided_Support_v1,Treatment,2026-04-14 00:29:32,True
EXP001069,TK0007640,AV_Guided_Support_v1,Control,2026-06-25 11:19:43,True
EXP001070,TK0007643,AV_Guided_Support_v1,Treatment,2026-06-12 17:37:17,True
EXP001071,TK0007644,AV_Guided_Support_v1,Control,2026-05-15 01:13:30,True
EXP001072,TK0007652,AV_Guided_Support_v1,Treatment,2026-06-16 20:11:48,True
EXP001073,TK0007653,AV_Guided_Support_v1,Control,2026-05-20 19:41:53,True
EXP001074,TK0007661,AV_Guided_Support_v1,Control,2026-05-29 12:33:48,True
EXP001075,TK0007666,AV_Guided_Support_v1,Treatment,2026-04-29 06:56:31,True
EXP001076,TK0007672,AV_Guided_Support_v1,Control,2026-04-10 23:10:30,True
EXP001077,TK0007680,AV_Guided_Support_v1,Control,2026-05-22 20:48:07,True
EXP001078,TK0007692,AV_Guided_Support_v1,Treatment,2026-06-13 05:20:28,True
EXP001079,TK0007693,AV_Guided_Support_v1,Control,2026-04-09 04:17:51,True
EXP001080,TK0007696,AV_Guided_Support_v1,Control,2026-04-17 10:04:43,True
EXP001081,TK0007698,AV_Guided_Support_v1,Treatment,2026-05-26 00:21:42,True
EXP001082,TK0007709,AV_Guided_Support_v1,Control,2026-04-17 01:15:43,True
EXP001083,TK0007711,AV_Guided_Support_v1,Treatment,2026-05-11 19:56:10,True
EXP001084,TK0007720,AV_Guided_Support_v1,Control,2026-04-01 22:47:06,True
EXP001085,TK0007721,AV_Guided_Support_v1,Control,2026-05-11 16:52:12,True
EXP001086,TK0007722,AV_Guided_Support_v1,Control,2026-04-28 11:15:13,True
EXP001087,TK0007728,AV_Guided_Support_v1,Treatment,2026-06-26 16:11:33,True
EXP001088,TK0007740,AV_Guided_Support_v1,Control,2026-06-13 17:57:35,True
EXP001089,TK0007744,AV_Guided_Support_v1,Control,2026-04-16 07:34:35,True
EXP001090,TK0007745,AV_Guided_Support_v1,Control,2026-05-18 19:01:17,True
EXP001091,TK0007750,AV_Guided_Support_v1,Control,2026-04-26 11:22:16,True
EXP001092,TK0007757,AV_Guided_Support_v1,Control,2026-06-01 22:34:23,True
EXP001093,TK0007780,AV_Guided_Support_v1,Treatment,2026-05-14 14:41:15,True
EXP001094,TK0007787,AV_Guided_Support_v1,Control,2026-06-12 07:35:03,True
EXP001095,TK0007799,AV_Guided_Support_v1,Control,2026-05-11 16:57:38,True
EXP001096,TK0007800,AV_Guided_Support_v1,Treatment,2026-05-17 17:07:06,True
EXP001097,TK0007802,AV_Guided_Support_v1,Treatment,2026-05-12 09:29:57,True
EXP001098,TK0007807,AV_Guided_Support_v1,Control,2026-04-05 23:03:06,True
EXP001099,TK0007817,AV_Guided_Support_v1,Treatment,2026-06-23 20:57:28,True
EXP001100,TK0007818,AV_Guided_Support_v1,Treatment,2026-05-08 21:11:22,True
EXP001101,TK0007819,AV_Guided_Support_v1,Treatment,2026-05-22 03:03:13,True
EXP001102,TK0007821,AV_Guided_Support_v1,Control,2026-05-01 03:25:09,True
EXP001103,TK0007829,AV_Guided_Support_v1,Control,2026-04-27 11:52:13,True
EXP001104,TK0007848,AV_Guided_Support_v1,Control,2026-04-13 21:34:48,True
EXP001105,TK0007856,AV_Guided_Support_v1,Control,2026-06-09 21:34:48,True
EXP001106,TK0007866,AV_Guided_Support_v1,Control,2026-06-12 12:23:42,True
EXP001107,TK0007877,AV_Guided_Support_v1,Treatment,2026-06-09 06:58:31,True
EXP001108,TK0007884,AV_Guided_Support_v1,Control,2026-06-19 13:10:16,True
EXP001109,TK0007892,AV_Guided_Support_v1,Control,2026-05-18 07:36:38,True
EXP001110,TK0007905,AV_Guided_Support_v1,Control,2026-04-09 18:47:53,True
EXP001111,TK0007911,AV_Guided_Support_v1,Control,2026-05-16 05:51:58,True
EXP001112,TK0007912,AV_Guided_Support_v1,Treatment,2026-05-04 05:26:28,True
EXP001113,TK0007915,AV_Guided_Support_v1,Control,2026-04-30 05:38:27,True
EXP001114,TK0007928,AV_Guided_Support_v1,Control,2026-05-20 07:44:18,True
EXP001115,TK0007930,AV_Guided_Support_v1,Treatment,2026-06-12 18:20:58,True
EXP001116,TK0007938,AV_Guided_Support_v1,Control,2026-06-05 00:29:13,True
EXP001117,TK0007939,AV_Guided_Support_v1,Control,2026-05-17 18:02:19,True
EXP001118,TK0007952,AV_Guided_Support_v1,Control,2026-05-26 23:43:37,True
EXP001119,TK0007967,AV_Guided_Support_v1,Treatment,2026-04-01 05:17:09,True
EXP001120,TK0007971,AV_Guided_Support_v1,Control,2026-05-06 18:20:53,True
EXP001121,TK0007974,AV_Guided_Support_v1,Control,2026-06-25 19:19:24,True
EXP001122,TK0007984,AV_Guided_Support_v1,Control,2026-05-20 05:02:31,True
EXP001123,TK0007992,AV_Guided_Support_v1,Treatment,2026-04-11 10:02:35,True
EXP001124,TK0007993,AV_Guided_Support_v1,Control,2026-04-21 23:23:57,True
EXP001125,TK0008002,AV_Guided_Support_v1,Control,2026-05-08 07:41:02,True
EXP001126,TK0008009,AV_Guided_Support_v1,Treatment,2026-05-21 09:10:37,True
EXP001127,TK0008013,AV_Guided_Support_v1,Control,2026-05-05 11:11:24,True
EXP001128,TK0008015,AV_Guided_Support_v1,Treatment,2026-05-16 08:37:15,True
EXP001129,TK0008019,AV_Guided_Support_v1,Control,2026-04-15 23:12:24,True
EXP001130,TK0008042,AV_Guided_Support_v1,Treatment,2026-06-03 08:56:41,True
EXP001131,TK0008048,AV_Guided_Support_v1,Control,2026-05-26 22:55:04,True
EXP001132,TK0008049,AV_Guided_Support_v1,Treatment,2026-06-07 08:06:57,True
EXP001133,TK0008050,AV_Guided_Support_v1,Control,2026-05-11 01:22:40,True
EXP001134,TK0008058,AV_Guided_Support_v1,Treatment,2026-04-01 19:44:05,True
EXP001135,TK0008063,AV_Guided_Support_v1,Control,2026-06-13 05:25:00,True
EXP001136,TK0008066,AV_Guided_Support_v1,Control,2026-05-04 10:29:06,True
EXP001137,TK0008074,AV_Guided_Support_v1,Treatment,2026-04-05 19:08:14,True
EXP001138,TK0008075,AV_Guided_Support_v1,Control,2026-06-29 22:50:52,True
EXP001139,TK0008080,AV_Guided_Support_v1,Treatment,2026-04-07 23:44:45,True
EXP001140,TK0008086,AV_Guided_Support_v1,Control,2026-06-19 14:13:07,True
EXP001141,TK0008095,AV_Guided_Support_v1,Control,2026-06-09 04:41:34,True
EXP001142,TK0008098,AV_Guided_Support_v1,Treatment,2026-04-25 09:57:28,True
EXP001143,TK0008107,AV_Guided_Support_v1,Treatment,2026-04-21 05:20:23,True
EXP001144,TK0008109,AV_Guided_Support_v1,Treatment,2026-06-10 18:58:45,True
EXP001145,TK0008113,AV_Guided_Support_v1,Control,2026-04-06 15:57:53,True
EXP001146,TK0008123,AV_Guided_Support_v1,Treatment,2026-04-13 21:13:17,True
EXP001147,TK0008136,AV_Guided_Support_v1,Treatment,2026-05-15 00:11:59,True
EXP001148,TK0008153,AV_Guided_Support_v1,Control,2026-04-01 04:20:50,True
EXP001149,TK0008154,AV_Guided_Support_v1,Control,2026-06-04 04:55:28,True
EXP001150,TK0008155,AV_Guided_Support_v1,Control,2026-05-06 10:38:04,True
EXP001151,TK0008163,AV_Guided_Support_v1,Treatment,2026-06-13 12:58:22,True
EXP001152,TK0008164,AV_Guided_Support_v1,Control,2026-06-26 20:07:20,True
EXP001153,TK0008176,AV_Guided_Support_v1,Treatment,2026-04-15 21:22:33,True
EXP001154,TK0008183,AV_Guided_Support_v1,Control,2026-05-25 21:42:11,True
EXP001155,TK0008187,AV_Guided_Support_v1,Treatment,2026-06-13 12:11:55,True
EXP001156,TK0008188,AV_Guided_Support_v1,Treatment,2026-05-12 02:05:57,True
EXP001157,TK0008190,AV_Guided_Support_v1,Control,2026-05-18 10:45:44,True
EXP001158,TK0008198,AV_Guided_Support_v1,Control,2026-06-06 01:39:58,True
EXP001159,TK0008227,AV_Guided_Support_v1,Treatment,2026-05-08 03:52:05,True
EXP001160,TK0008230,AV_Guided_Support_v1,Control,2026-04-23 16:39:49,True
EXP001161,TK0008243,AV_Guided_Support_v1,Treatment,2026-04-23 22:06:50,True
EXP001162,TK0008255,AV_Guided_Support_v1,Treatment,2026-04-08 08:52:05,True
EXP001163,TK0008267,AV_Guided_Support_v1,Control,2026-06-17 22:16:56,True
EXP001164,TK0008271,AV_Guided_Support_v1,Treatment,2026-04-21 18:58:49,True
EXP001165,TK0008272,AV_Guided_Support_v1,Treatment,2026-05-28 12:06:11,True
EXP001166,TK0008273,AV_Guided_Support_v1,Control,2026-06-27 17:52:38,True
EXP001167,TK0008293,AV_Guided_Support_v1,Control,2026-05-30 20:57:24,True
EXP001168,TK0008299,AV_Guided_Support_v1,Treatment,2026-05-15 22:17:31,True
EXP001169,TK0008320,AV_Guided_Support_v1,Treatment,2026-06-01 09:45:54,True
EXP001170,TK0008328,AV_Guided_Support_v1,Treatment,2026-06-23 10:48:24,True
EXP001171,TK0008329,AV_Guided_Support_v1,Control,2026-05-14 21:52:06,True
EXP001172,TK0008335,AV_Guided_Support_v1,Treatment,2026-05-20 03:28:44,True
EXP001173,TK0008341,AV_Guided_Support_v1,Treatment,2026-04-26 05:24:02,True
EXP001174,TK0008343,AV_Guided_Support_v1,Control,2026-05-02 01:57:38,True
EXP001175,TK0008345,AV_Guided_Support_v1,Control,2026-06-10 06:49:22,True
EXP001176,TK0008347,AV_Guided_Support_v1,Treatment,2026-06-18 19:37:33,True
EXP001177,TK0008348,AV_Guided_Support_v1,Treatment,2026-04-23 03:49:07,True
EXP001178,TK0008352,AV_Guided_Support_v1,Control,2026-04-24 14:16:56,True
EXP001179,TK0008354,AV_Guided_Support_v1,Control,2026-04-23 15:32:52,True
EXP001180,TK0008360,AV_Guided_Support_v1,Control,2026-05-18 00:09:30,True
EXP001181,TK0008366,AV_Guided_Support_v1,Treatment,2026-06-18 14:35:57,True
EXP001182,TK0008367,AV_Guided_Support_v1,Control,2026-06-24 17:43:40,True
EXP001183,TK0008373,AV_Guided_Support_v1,Treatment,2026-06-28 12:23:29,True
EXP001184,TK0008375,AV_Guided_Support_v1,Control,2026-04-13 08:38:00,True
EXP001185,TK0008376,AV_Guided_Support_v1,Control,2026-05-08 12:49:31,True
EXP001186,TK0008382,AV_Guided_Support_v1,Control,2026-05-13 14:59:58,True
EXP001187,TK0008400,AV_Guided_Support_v1,Treatment,2026-04-13 10:35:54,True
EXP001188,TK0008404,AV_Guided_Support_v1,Control,2026-06-27 13:26:02,True
EXP001189,TK0008405,AV_Guided_Support_v1,Treatment,2026-05-22 11:30:24,True
EXP001190,TK0008411,AV_Guided_Support_v1,Control,2026-06-08 07:22:48,True
EXP001191,TK0008413,AV_Guided_Support_v1,Control,2026-06-02 11:25:54,True
EXP001192,TK0008415,AV_Guided_Support_v1,Control,2026-06-09 13:51:20,True
EXP001193,TK0008423,AV_Guided_Support_v1,Control,2026-04-05 14:31:08,True
EXP001194,TK0008428,AV_Guided_Support_v1,Control,2026-04-18 02:09:06,True
EXP001195,TK0008445,AV_Guided_Support_v1,Treatment,2026-06-03 08:16:15,True
EXP001196,TK0008453,AV_Guided_Support_v1,Treatment,2026-04-17 15:23:03,True
EXP001197,TK0008455,AV_Guided_Support_v1,Control,2026-04-07 23:43:01,True
EXP001198,TK0008459,AV_Guided_Support_v1,Control,2026-06-24 23:41:23,True
EXP001199,TK0008483,AV_Guided_Support_v1,Control,2026-06-02 11:54:35,True
EXP001200,TK0008487,AV_Guided_Support_v1,Treatment,2026-06-13 03:06:53,True
EXP001201,TK0008492,AV_Guided_Support_v1,Control,2026-04-28 05:21:07,True
EXP001202,TK0008511,AV_Guided_Support_v1,Treatment,2026-06-10 01:14:34,True
EXP001203,TK0008517,AV_Guided_Support_v1,Control,2026-05-28 21:50:08,True
EXP001204,TK0008534,AV_Guided_Support_v1,Control,2026-05-05 04:08:29,True
EXP001205,TK0008553,AV_Guided_Support_v1,Treatment,2026-06-24 10:44:31,True
EXP001206,TK0008554,AV_Guided_Support_v1,Control,2026-06-22 02:03:47,True
EXP001207,TK0008572,AV_Guided_Support_v1,Treatment,2026-05-16 22:05:57,True
EXP001208,TK0008577,AV_Guided_Support_v1,Control,2026-05-01 14:15:05,True
EXP001209,TK0008578,AV_Guided_Support_v1,Control,2026-04-14 20:13:06,True
EXP001210,TK0008581,AV_Guided_Support_v1,Control,2026-06-22 04:23:22,True
EXP001211,TK0008609,AV_Guided_Support_v1,Treatment,2026-04-14 04:04:48,True
EXP001212,TK0008611,AV_Guided_Support_v1,Control,2026-06-19 18:13:59,True
EXP001213,TK0008616,AV_Guided_Support_v1,Treatment,2026-05-19 04:29:02,True
EXP001214,TK0008619,AV_Guided_Support_v1,Control,2026-06-19 00:39:19,True
EXP001215,TK0008623,AV_Guided_Support_v1,Control,2026-06-22 19:54:33,True
EXP001216,TK0008628,AV_Guided_Support_v1,Treatment,2026-06-20 11:41:52,True
EXP001217,TK0008634,AV_Guided_Support_v1,Treatment,2026-06-20 07:44:55,True
EXP001218,TK0008643,AV_Guided_Support_v1,Control,2026-06-01 18:04:04,True
EXP001219,TK0008644,AV_Guided_Support_v1,Control,2026-05-10 21:53:38,True
EXP001220,TK0008645,AV_Guided_Support_v1,Control,2026-05-07 07:37:50,True
EXP001221,TK0008649,AV_Guided_Support_v1,Treatment,2026-05-01 02:15:58,True
EXP001222,TK0008658,AV_Guided_Support_v1,Treatment,2026-04-27 20:33:07,True
EXP001223,TK0008669,AV_Guided_Support_v1,Control,2026-06-03 23:58:12,True
EXP001224,TK0008693,AV_Guided_Support_v1,Treatment,2026-05-06 09:26:25,True
EXP001225,TK0008702,AV_Guided_Support_v1,Control,2026-06-06 18:20:13,True
EXP001226,TK0008728,AV_Guided_Support_v1,Treatment,2026-06-25 13:59:02,True
EXP001227,TK0008742,AV_Guided_Support_v1,Control,2026-06-13 04:33:07,True
EXP001228,TK0008747,AV_Guided_Support_v1,Control,2026-06-19 06:54:44,True
EXP001229,TK0008753,AV_Guided_Support_v1,Treatment,2026-05-03 22:42:22,True
EXP001230,TK0008766,AV_Guided_Support_v1,Treatment,2026-05-08 15:09:20,True
EXP001231,TK0008767,AV_Guided_Support_v1,Control,2026-05-08 15:09:10,True
EXP001232,TK0008768,AV_Guided_Support_v1,Treatment,2026-05-26 14:50:48,True
EXP001233,TK0008773,AV_Guided_Support_v1,Treatment,2026-04-09 10:26:05,True
EXP001234,TK0008780,AV_Guided_Support_v1,Treatment,2026-04-15 16:41:03,True
EXP001235,TK0008785,AV_Guided_Support_v1,Treatment,2026-04-18 07:21:36,True
EXP001236,TK0008793,AV_Guided_Support_v1,Treatment,2026-04-01 18:35:10,True
EXP001237,TK0008799,AV_Guided_Support_v1,Treatment,2026-04-22 17:57:12,True
EXP001238,TK0008800,AV_Guided_Support_v1,Control,2026-05-31 19:53:23,True
EXP001239,TK0008820,AV_Guided_Support_v1,Control,2026-04-03 13:45:25,True
EXP001240,TK0008822,AV_Guided_Support_v1,Control,2026-05-16 12:42:46,True
EXP001241,TK0008824,AV_Guided_Support_v1,Control,2026-04-08 23:24:47,True
EXP001242,TK0008825,AV_Guided_Support_v1,Treatment,2026-04-25 09:27:47,True
EXP001243,TK0008832,AV_Guided_Support_v1,Control,2026-05-31 07:48:08,True
EXP001244,TK0008843,AV_Guided_Support_v1,Treatment,2026-05-20 21:55:58,True
EXP001245,TK0008846,AV_Guided_Support_v1,Control,2026-04-11 22:14:38,True
EXP001246,TK0008848,AV_Guided_Support_v1,Treatment,2026-04-02 12:37:12,True
EXP001247,TK0008861,AV_Guided_Support_v1,Treatment,2026-06-05 13:19:31,True
EXP001248,TK0008892,AV_Guided_Support_v1,Control,2026-06-23 06:56:47,True
EXP001249,TK0008896,AV_Guided_Support_v1,Control,2026-06-05 22:14:42,True
EXP001250,TK0008898,AV_Guided_Support_v1,Treatment,2026-05-13 17:45:00,True
EXP001251,TK0008903,AV_Guided_Support_v1,Treatment,2026-06-11 12:07:33,True
EXP001252,TK0008907,AV_Guided_Support_v1,Control,2026-05-20 19:44:07,True
EXP001253,TK0008921,AV_Guided_Support_v1,Treatment,2026-05-31 07:51:16,True
EXP001254,TK0008923,AV_Guided_Support_v1,Treatment,2026-05-29 05:19:45,True
EXP001255,TK0008924,AV_Guided_Support_v1,Control,2026-06-28 10:30:59,True
EXP001256,TK0008928,AV_Guided_Support_v1,Treatment,2026-04-20 13:19:53,True
EXP001257,TK0008951,AV_Guided_Support_v1,Treatment,2026-05-09 10:58:16,True
EXP001258,TK0008960,AV_Guided_Support_v1,Treatment,2026-04-20 01:48:45,True
EXP001259,TK0008965,AV_Guided_Support_v1,Treatment,2026-06-13 19:50:48,True
EXP001260,TK0008978,AV_Guided_Support_v1,Treatment,2026-06-05 15:58:38,True
EXP001261,TK0008982,AV_Guided_Support_v1,Control,2026-05-23 11:59:08,True
EXP001262,TK0008985,AV_Guided_Support_v1,Control,2026-06-19 08:59:09,True
EXP001263,TK0008986,AV_Guided_Support_v1,Treatment,2026-06-10 05:23:18,True
EXP001264,TK0009024,AV_Guided_Support_v1,Treatment,2026-06-19 22:28:20,True
EXP001265,TK0009035,AV_Guided_Support_v1,Treatment,2026-05-24 20:35:50,True
EXP001266,TK0009040,AV_Guided_Support_v1,Control,2026-06-29 21:01:32,True
EXP001267,TK0009045,AV_Guided_Support_v1,Control,2026-06-01 11:55:23,True
